,PCPseDNC_AA,PCPseDNC_AC,PCPseDNC_AG,PCPseDNC_AT,PCPseDNC_CA,PCPseDNC_CC,PCPseDNC_CG,PCPseDNC_CT,PCPseDNC_GA,PCPseDNC_GC,PCPseDNC_GG,PCPseDNC_GT,PCPseDNC_TA,PCPseDNC_TC,PCPseDNC_TG,PCPseDNC_TT,PCPseDNC_lamada_1,PCPseDNC_lamada_2,PCPseDNC_lamada_3,essentiality_status
27,0.21396650854446567,0.19228071375955347,0.150354843842057,0.14457196523274699,0.23276086402472285,0.25300093915730754,0.2761324535945468,0.1720406386269688,0.18216067619326134,0.35853847377721265,0.2211951068061028,0.14168052592809197,0.07084026296404577,0.13011476870947233,0.25733809811428965,0.15469200279903914,0.38345726434826016,0.28707969332943456,0.2782385518514207,0
28,0.21695758144585087,0.17404289500601225,0.16927459651269672,0.18357949199264292,0.20503683521256244,0.29086620809223973,0.23364662617245488,0.16927459651269672,0.20742098445922022,0.2932503573388975,0.21934173069250865,0.16212214877272382,0.1120550145929119,0.1406648055528043,0.2622564171323473,0.17642704425267006,0.3856799653038126,0.27553553092008093,0.3001082114056888,0
29,0.2003981790568117,0.21361124580781032,0.1519502676364835,0.1607589788038159,0.2268243125588089,0.2114090680159772,0.3127092464402998,0.162961156595649,0.2180156013914765,0.36996586902796036,0.2356330237261413,0.11010888959165459,0.0814805782978243,0.118917600758987,0.23343084593430818,0.074874044922325,0.3935660514063803,0.2918728194953326,0.26791606831120923,0
30,0.1761737461697631,0.1902676458633445,0.17265027124636798,0.1391772594741129,0.24840498209936632,0.2378345573291805,0.28892494371841204,0.15679463409108943,0.1867441709399489,0.37172660441820066,0.2642606192546449,0.1338920470890202,0.0669460235445101,0.13213030962732222,0.2307876074823898,0.13565378455071778,0.3819730570768712,0.2913399453171645,0.26841734173078546,0
31,0.13115149647142268,0.1788429497337584,0.16095865476038232,0.1490357914447984,0.24441869796946974,0.2503801296272619,0.2801872879162215,0.13711292812921447,0.16095865476038232,0.37557019444089285,0.3398016044941411,0.12519006481363096,0.08346004320908704,0.10730576984025486,0.22057297133830192,0.14307435978700664,0.38140252558319276,0.29752636086682616,0.2515324406361992,0
32,0.21329550862808014,0.17294230429303806,0.18303060537679847,0.16861874668571195,0.21473669449718868,0.22338380971184052,0.2522075270940136,0.14844214451819068,0.21761906623540625,0.29976666077459935,0.28967835969083855,0.1700599325548205,0.09223589562295352,0.1426774010417564,0.2522075270940136,0.18303060537679847,0.3803403557428285,0.2866662319586032,0.279546280472136,1
33,0.16920060729818057,0.15584266461674542,0.1424847219353099,0.13357942681435298,0.1825585499796161,0.2181797304634437,0.2805167963101419,0.18701119754009435,0.16474795973770232,0.3651170999592322,0.26715885362870645,0.16920060729818057,0.08014765608861163,0.12912677925387478,0.2805167963101419,0.22263237802392194,0.38173825824653473,0.2749813561337039,0.28495583686292064,0
34,0.1464296088272394,0.1392867010795694,0.1142865239627236,0.1714297859440856,0.2000014169347664,0.1964299630609314,0.2357159556731176,0.192858509187096,0.132143793331899,0.31428794089749,0.31428794089749,0.21071577855627177,0.09285780071971278,0.1750012398179206,0.30714503314982,0.192858509187096,0.3890775876308564,0.28051821831804297,0.2917139487859871,0
35,0.16187465482233726,0.16001402660598846,0.14698962909154772,0.169317167687732,0.2158328730964498,0.2549060656397728,0.2883973735340495,0.1302439751444094,0.18048093698582438,0.3572406175389516,0.2809548606686547,0.16559591125503484,0.08000701330299402,0.11721957762996825,0.26793046315421354,0.12466209049536302,0.39473899995583595,0.2818076839314714,0.27742592938972926,0
36,0.1462533011620771,0.16656625965681,0.16656625965681,0.15031589286102368,0.20719217664627573,0.3087569691199405,0.25594327703363506,0.1787540347536497,0.1990669932483826,0.34125770271151307,0.3046943774209939,0.1462533011620771,0.07718924227998493,0.1340655260652374,0.26406846043152815,0.09343960907577123,0.37149016386406114,0.27331835981209646,0.28176432155950365,0
37,0.29231399915649925,0.22669248914177492,0.19686453004417262,0.20879571368321345,0.262486040058897,0.21476130550273406,0.22669248914177492,0.15510538730752993,0.28038281551745836,0.28634840733697864,0.18493334640513223,0.07755269365376476,0.08948387729280559,0.1312430200294483,0.22072689732225428,0.16107097912705054,0.37305566435566767,0.29122378245651187,0.2562038403807213,0
38,0.1745425197109312,0.19636033467479763,0.11636167980728733,0.1618154609820091,0.22908705712059735,0.27817714078929684,0.30908571198810764,0.16726991472297573,0.1927240321808199,0.359993946903796,0.2181781496386641,0.13272504103018717,0.05272638616267685,0.149088402253087,0.25999562831940815,0.11454352856029847,0.3861888625020711,0.2810946588197397,0.26840154606261435,0
39,0.1831631132008567,0.16388278549550334,0.16388278549550334,0.1590627035691653,0.19762335897987202,0.22172376861156382,0.26510450594860857,0.1687028674218418,0.19762335897987202,0.34704589869636043,0.3181254071383306,0.16388278549550334,0.0867614746740899,0.12050204815845858,0.28438483365396194,0.07712131082141344,0.38369621830413464,0.2932502361624964,0.2661415249285388,0
40,0.17540593803052207,0.17196660591227628,0.17196660591227628,0.1685272737940309,0.2097992592129773,0.19604193073999504,0.2407532482771872,0.13413395261157565,0.22355658768595957,0.2889038979326243,0.26482857310490593,0.22355658768595957,0.08254397083789236,0.12381595625683875,0.31985788699683415,0.17884527014876742,0.39210689459495573,0.2899365262264709,0.27473576823388446,0
41,0.1952207988100928,0.1438469043863841,0.18152109363043728,0.20549557769483456,0.18837094622026487,0.20549557769483456,0.22947006175923185,0.11987242032198679,0.23631991434905983,0.26714425100328504,0.2431697669388878,0.23289498805414605,0.10959764143724504,0.12672227291181437,0.32536799801682137,0.1404219780914703,0.4015253191312174,0.2841461344451433,0.29168716250668664,0
42,0.12831043199765516,0.12831043199765516,0.11227162799794821,0.1817731119966783,0.1924656479964829,0.22454325599589683,0.30473727599443157,0.12831043199765516,0.16573430799697136,0.37423875999316164,0.2833522039948223,0.176426843996776,0.06415521599882737,0.12296416399775284,0.2993910079945292,0.15504177199716673,0.3951862335313389,0.28045256829742266,0.2792188928320151,0
43,0.17403710808998402,0.1920409468579137,0.17403710808998402,0.16403497544113446,0.21604606521515285,0.2580550223403213,0.2740584345784807,0.1460311366732052,0.2240477713342326,0.3060652590547996,0.24005118357239202,0.18403924073883357,0.09001919383964674,0.13802943055412506,0.266056728459401,0.1260268713755057,0.3937780121012073,0.2807587087250781,0.28784385943432444,1
44,0.12338137570710529,0.1005329727983821,0.08225425047140353,0.1507994591975735,0.1690781815245521,0.1599388203610628,0.2650414737411895,0.26047179315944485,0.08682393105314816,0.4021318911935291,0.2741808349046788,0.16450850094280745,0.07311488930791425,0.1919265844332753,0.3107382795586359,0.23762339025072168,0.3774178637599875,0.2889421545013149,0.24552052040995787,0
45,0.1325738894354597,0.21292170121452625,0.12855649884650647,0.15266084238022623,0.26113038828196616,0.24907821651510648,0.26113038828196616,0.17676518591394638,0.16069562355813308,0.33344341888312623,0.2852347318156863,0.15266084238022623,0.06829564001220646,0.15266084238022623,0.26113038828196616,0.14060867061336654,0.38532530091217615,0.28907343448516304,0.27919891342097075,0
46,0.17984002099039453,0.20606669071816067,0.15923335191857874,0.15923335191857874,0.2716333650375752,0.23416669399790996,0.25477336306972576,0.17984002099039453,0.1723466867824614,0.3278333715970738,0.2566466966217089,0.14237334995072892,0.08055334273528077,0.1723466867824614,0.22854669334196004,0.1648533525745283,0.3843087546910093,0.2961827647229418,0.2725385344972837,0
47,0.3261387432404464,0.18510577319052338,0.16747665193428324,0.18510577319052338,0.24240041727330455,0.20714217476082378,0.24240041727330455,0.15866209130616316,0.20273489444676396,0.2688440991576652,0.23358585664518447,0.15866209130616316,0.09255288659526148,0.18951305350458364,0.22036401570300415,0.15425481099210286,0.3721297997303996,0.2836383823063525,0.28736272100719695,0
48,0.1216235637002615,0.17307968680421887,0.10291224620791387,0.2011466630427405,0.27131410363904546,0.2432471274005234,0.23856929802743662,0.21985798053508857,0.10759007558100067,0.29002542113139357,0.21985798053508857,0.1964688336696537,0.09823441683482666,0.2666362742659587,0.25260278614669746,0.13565705181952273,0.3965748361454464,0.2970310399852339,0.2740146371487883,0
49,0.30408688609198875,0.21153870336833977,0.19391047808764506,0.14102580224556,0.27323749185077245,0.2467951539297301,0.22475987232886135,0.16306108384642873,0.1806893091271239,0.2644233792104248,0.1674681401666023,0.1674681401666023,0.08814112640347495,0.18509636544729746,0.19831753440781863,0.2644233792104248,0.3636236905291551,0.2886222239662385,0.2591465360011006,0
50,0.14383610142821576,0.18677225110827994,0.13524887149220252,0.1545701388482315,0.26191051304839263,0.2769381654364154,0.2833785878884249,0.1738914062042605,0.15242333136422861,0.3671040797645504,0.22541478582033794,0.13954248646020914,0.062257417036093186,0.16530417626824767,0.24044243820836073,0.15242333136422861,0.3867295580562622,0.28080202143920335,0.278336088196304,0
51,0.14056433220560607,0.17700693685150395,0.07288520929179577,0.1353582458276206,0.18221302322948943,0.22906780063135826,0.24468605976531466,0.27071649165524164,0.10412172755970818,0.3175712690571104,0.2603043188992711,0.20303736874143133,0.0989156411817227,0.20303736874143133,0.3071590963011399,0.1874191096074749,0.38725152823204817,0.2912655350827735,0.2654956678021833,1
52,0.209032426634484,0.18663609520936061,0.16423976378423724,0.13935495108965587,0.26129053329310475,0.28119838344877013,0.2936407897960606,0.16921672632315368,0.17917065140098615,0.36580674661034673,0.23142875805960736,0.12193558220344893,0.049769625389162776,0.1717052075926117,0.209032426634484,0.13686646982019784,0.3685854105531707,0.2846139304344873,0.25938811468888967,0
53,0.20164572854733873,0.179513880292143,0.14508656078406085,0.17213659754041105,0.1991866342967617,0.2631230848117715,0.2950913100692766,0.14016837228290638,0.2114821055496481,0.3000094985704311,0.26558217906234893,0.18935025729445235,0.08606829877020553,0.1549229377863702,0.2606639905611945,0.09098648727136001,0.39194196013579663,0.2815817834873836,0.281317971823581,0
54,0.08463695170169522,0.1015643420420344,0.11172077624623769,0.09140790783783072,0.13880460079078016,0.2776092015815607,0.3046930261261032,0.2437544209008827,0.12864816658657688,0.4231847585084768,0.2505253770370182,0.18620129374372962,0.04062573681681353,0.1625029472672549,0.31823493839837463,0.14896103499498384,0.3620915059497292,0.2627907016195211,0.26141418609785017,1
55,0.13326677578380042,0.2154479541838104,0.12216121113515026,0.14881456629191017,0.23321685762165073,0.2865235679351706,0.3198402618811207,0.16214124387029014,0.18213126023786028,0.355378068756801,0.2620913257081404,0.12438232406488005,0.06885450082163001,0.14437234043245017,0.22211129297300058,0.11549787234596007,0.3871785452205723,0.27883158391823853,0.272285886230941,1
56,0.2096617610284949,0.25343729355092814,0.1428464745468865,0.15206237613055662,0.244221391967258,0.2856929490937734,0.283388973697856,0.1751021300897322,0.20735778563257745,0.31794860463661906,0.20044585944482474,0.1151987697958761,0.09676696662853623,0.13132659756729892,0.21426971182033017,0.11289479439995866,0.390757140781214,0.2819009403523329,0.2847531790008221,0
57,0.2584006136348039,0.18672745072879957,0.13957405408011295,0.16032154860553494,0.24519766257317155,0.2621728853666987,0.27348970056238364,0.17352449966716724,0.17352449966716724,0.33384604827270253,0.22822243977964396,0.13202951061632284,0.06790089117410905,0.17163836380121983,0.22633630391369655,0.16220768447148232,0.37542753475821683,0.27875998386774614,0.2794106229903702,0
58,0.26786586802002393,0.22781115878338473,0.17273593358300626,0.11766070838262739,0.23532141676525478,0.25034193272899447,0.24783851340170435,0.20778380416506512,0.20277696551048524,0.3279479318749827,0.22280432012880486,0.1326812243463671,0.0776059991459882,0.13518464367365685,0.2453350940744146,0.14019148232823672,0.3697842945736686,0.2806205122904698,0.272909628850902,1
59,0.21114312743662905,0.17500151102855746,0.161686178667689,0.14456646563228676,0.17880589170309127,0.17880589170309127,0.2644044568801033,0.14456646563228676,0.21684969844842994,0.2986438829509082,0.31576359598631043,0.22065407912296373,0.08559856517701163,0.11413142023601566,0.31005702497450954,0.12174018158508364,0.3877308386583659,0.2847552772671123,0.27506756442817093,0
60,0.14734678222261835,0.12510575849090266,0.15012691018908286,0.17236793392079897,0.1556871661220119,0.18348844578665702,0.2863531805458436,0.15290703815554738,0.177928189853728,0.3614166356403854,0.3252749720763467,0.18348844578665702,0.1112051186585801,0.10842499069211559,0.2891333085123081,0.14456665425615384,0.398390476618553,0.278073892086924,0.2840616534830023,0
61,0.16061979056361253,0.23654914610277525,0.1314161922793195,0.1343365521077488,0.2599120247302097,0.27451382387235623,0.27159346404392687,0.16938087004890046,0.16646051022047118,0.35920425889680685,0.27159346404392687,0.12265511279403159,0.07300899571073301,0.10513295382345536,0.24823058541649248,0.11389403330874327,0.3885661227281814,0.2679878272462804,0.27972406051184956,0
62,0.13874715614123695,0.20580828160950163,0.13643470353888293,0.18499620818831583,0.23818261804245675,0.1942460185977319,0.24974488105422646,0.1618716821647764,0.1942460185977319,0.3121811013177835,0.284431670089536,0.16418413476713042,0.09481055669651174,0.1318097983341749,0.284431670089536,0.16418413476713042,0.40172505812615,0.28521293380640217,0.2872633978029881,0
63,0.1528805538096592,0.1528805538096592,0.21498827879483376,0.12421544997034836,0.208618255719431,0.17836064611126948,0.285058532624261,0.13854800189000377,0.23569085378989157,0.38857140759955117,0.30257609608161784,0.16243558842276296,0.04777517306551835,0.09077282882448502,0.28665103839311173,0.11466041535724461,0.3733517648499365,0.2812448295529058,0.2588704184332564,0
64,0.27385490860304335,0.23473277880260845,0.12258267337469558,0.16431294516182593,0.24777348873608662,0.27124676661634745,0.2321246368159126,0.20082693297556492,0.19039436502878226,0.24777348873608662,0.2321246368159126,0.16431294516182593,0.08085240158756482,0.19821879098886946,0.2503816307227821,0.12519081536139104,0.3708416023159795,0.2897876469384352,0.2729189609399947,0
65,0.256694583876536,0.2053556671012286,0.1567187985772532,0.1513147020745893,0.23237614961454806,0.24318434261987584,0.30262940414917905,0.17833518458790915,0.22697205311188415,0.3161396454058387,0.2107597636038925,0.1324003643152657,0.05404096502663889,0.19184542584456887,0.2161638601065564,0.14861265382325736,0.36466674003602795,0.2832365444696971,0.2698188341175962,1
66,0.0989428507038175,0.18846257276917605,0.1342795830980378,0.10601019718266172,0.221443523003782,0.2497129089191585,0.34629997746336166,0.1389911474172673,0.1578374046941852,0.42168500657103214,0.277982294834535,0.13663536525765255,0.04947142535190875,0.09658706854420276,0.23557821596147047,0.12014489014034978,0.385234316253963,0.26649862478044056,0.27381997444892764,0
67,0.10530072381278381,0.2149889777844342,0.12285084444824812,0.10530072381278381,0.21060144762556804,0.22815156826103233,0.35100241270928045,0.18427626667237218,0.16233861587804208,0.4299779555688684,0.24570168889649624,0.10968825397165,0.07020048254185601,0.10091319365391804,0.22815156826103233,0.11407578413051617,0.39517280556519285,0.2701673886373517,0.26453489734806357,0
68,0.0874958721646986,0.16624215711292764,0.09624545938116859,0.16186736350469264,0.2187396804117467,0.20561529958704214,0.23623885484468665,0.2143648868035117,0.12249422103057812,0.3543582822670298,0.3499834886587948,0.15749256989645763,0.08312107855646361,0.14874298267998767,0.30186075896821074,0.14874298267998767,0.38618126512552303,0.29608840186829566,0.26534640459767095,0
69,0.27608458283028525,0.2294223998167157,0.14776357954296931,0.13998654904070798,0.2605305218257622,0.3266352810949852,0.23719943031897742,0.15165209479410038,0.19053724730540783,0.3071927048393314,0.2294223998167157,0.12832100328731558,0.0661047592692229,0.1127669422827925,0.2410879455701081,0.12443248803618491,0.3668513692628299,0.28925572258235394,0.25916999597185475,0
70,0.14585778390296913,0.18121724666732528,0.13259798536633557,0.16574748170791953,0.27845576926930465,0.24972620577326538,0.27845576926930465,0.15911758243960275,0.1701674145534642,0.38232419113960137,0.2453062729277207,0.12375811967524662,0.030939529918811454,0.15248768317128594,0.26519597073267154,0.13259798536633557,0.379328138288566,0.2800067180903132,0.27025931630577715,0
71,0.294886423401526,0.12637989574351094,0.23871758084885406,0.1404221063816787,0.15446431701984692,0.22467537021068626,0.32297084467786163,0.15446431701984692,0.23871758084885406,0.37913968723053315,0.1404221063816787,0.1404221063816787,0.11233768510534313,0.12637989574351094,0.1965909489343507,0.11233768510534313,0.38425286706120554,0.26590383379577326,0.2819109828449075,1
72,0.2086753103550244,0.18259089656064625,0.14998537931767364,0.14998537931767364,0.24780193104659143,0.1956331034578351,0.241280827597997,0.13042206897188993,0.18911200000924067,0.31953406898113107,0.29344965518675287,0.20215420690642996,0.04564772414016146,0.11737986207470107,0.31953406898113107,0.13042206897188993,0.3877416418325104,0.2753656770290783,0.27790569451822494,0
73,0.0327844091636463,0.1376945184873153,0.07212570016002193,0.09835322749093928,0.20982021864733721,0.1704789276509616,0.28194591880735953,0.20326333681460826,0.045898172829104966,0.38685602813102854,0.44586796462559214,0.17703580948369094,0.052455054661834304,0.1704789276509616,0.2557183914764426,0.16392204581823225,0.3593865641897852,0.2778471148997788,0.24259854351752683,0
74,0.21673819740014164,0.1678957867184197,0.14042193070995082,0.1587378347155966,0.1862116907240655,0.2777912107522944,0.2777912107522944,0.1617904853832043,0.20452759472971124,0.30831771742837055,0.2411594027410028,0.1923169920592805,0.0763162666901904,0.14957988271277392,0.28694916275511706,0.14652723204516624,0.3821689758162686,0.2836877569409556,0.27231856593633874,0
75,0.12666742854072402,0.17666772928048394,0.136667488688676,0.15333425560192945,0.19666784957638792,0.28666839090795493,0.30000180443855745,0.15000090221927853,0.2100012631069904,0.33666869164771485,0.23666809016819543,0.1733343758978334,0.06333371427036201,0.13333413530602548,0.28333503752530437,0.1733343758978334,0.38811732511072694,0.26789271020868616,0.2813874997756208,0
76,0.21802224833581788,0.19537058617105751,0.1359099729885618,0.1472358040709418,0.20386495948284292,0.2718199459771236,0.28597723483009896,0.16705600846510715,0.18404475508867754,0.31712327030664433,0.2519997415829587,0.17271892400629715,0.09060664865904107,0.1444043463003468,0.2519997415829587,0.1444043463003468,0.3854808347258194,0.30437583503086696,0.25802114677924276,0
