,CKSNAP_AA.gap0,CKSNAP_AC.gap0,CKSNAP_AG.gap0,CKSNAP_AT.gap0,CKSNAP_CA.gap0,CKSNAP_CC.gap0,CKSNAP_CG.gap0,CKSNAP_CT.gap0,CKSNAP_GA.gap0,CKSNAP_GC.gap0,CKSNAP_GG.gap0,CKSNAP_GT.gap0,CKSNAP_TA.gap0,CKSNAP_TC.gap0,CKSNAP_TG.gap0,CKSNAP_TT.gap0,CKSNAP_AA.gap1,CKSNAP_AC.gap1,CKSNAP_AG.gap1,CKSNAP_AT.gap1,CKSNAP_CA.gap1,CKSNAP_CC.gap1,CKSNAP_CG.gap1,CKSNAP_CT.gap1,CKSNAP_GA.gap1,CKSNAP_GC.gap1,CKSNAP_GG.gap1,CKSNAP_GT.gap1,CKSNAP_TA.gap1,CKSNAP_TC.gap1,CKSNAP_TG.gap1,CKSNAP_TT.gap1,CKSNAP_AA.gap2,CKSNAP_AC.gap2,CKSNAP_AG.gap2,CKSNAP_AT.gap2,CKSNAP_CA.gap2,CKSNAP_CC.gap2,CKSNAP_CG.gap2,CKSNAP_CT.gap2,CKSNAP_GA.gap2,CKSNAP_GC.gap2,CKSNAP_GG.gap2,CKSNAP_GT.gap2,CKSNAP_TA.gap2,CKSNAP_TC.gap2,CKSNAP_TG.gap2,CKSNAP_TT.gap2,CKSNAP_AA.gap3,CKSNAP_AC.gap3,CKSNAP_AG.gap3,CKSNAP_AT.gap3,CKSNAP_CA.gap3,CKSNAP_CC.gap3,CKSNAP_CG.gap3,CKSNAP_CT.gap3,CKSNAP_GA.gap3,CKSNAP_GC.gap3,CKSNAP_GG.gap3,CKSNAP_GT.gap3,CKSNAP_TA.gap3,CKSNAP_TC.gap3,CKSNAP_TG.gap3,CKSNAP_TT.gap3,essentiality_status
10,0.1776863146760927,0.10815688719414336,0.12360787107902109,0.061803935539510545,0.09270590330926563,0.1467843469063374,0.13905885496389866,0.10043139525170461,0.10815688719414336,0.1545098388487762,0.1776863146760927,0.13133336302145987,0.08498041136682685,0.06952942748194933,0.13905885496389866,0.0772549194243881,0.11635730691992878,0.0853286917412811,0.18617169107188625,0.07757153794661918,0.10084299933060493,0.11635730691992878,0.1706573834825624,0.09308584553594303,0.16290022968790047,0.13962876830391455,0.1706573834825624,0.10084299933060493,0.0853286917412811,0.13962876830391455,0.05430007656263343,0.09308584553594303,0.09346891485913628,0.0778907623826136,0.24146136338610205,0.054523533667829485,0.12462521981218166,0.12462521981218166,0.12462521981218166,0.10904706733565897,0.1557815247652272,0.16357060100348847,0.11683614357392022,0.14020337228870433,0.09346891485913628,0.11683614357392022,0.09346891485913628,0.06231260990609072,0.09385515004450458,0.07821262503708706,0.21899535010384402,0.07821262503708706,0.140782725066757,0.12514020005933946,0.1329614625630482,0.08603388754079583,0.19553156259271795,0.12514020005933946,0.1329614625630482,0.11731893755563068,0.039106312518543435,0.15642525007417432,0.08603388754079583,0.08603388754079583,0
11,0.0960681666261782,0.0871729660126431,0.10140528699429913,0.08539392588993619,0.11563760797595517,0.14766033018468122,0.17968305239340732,0.09784720674888511,0.12097472834407626,0.19391537337506332,0.17078785177987238,0.11741664809866226,0.03735984257684699,0.11207952773054115,0.15121841043009523,0.07827776539910818,0.07122854903331133,0.09259711374330493,0.1388956706149574,0.06588640785581312,0.10328139609830153,0.11396567845329833,0.21546636082576712,0.10862353727579992,0.1282113882599606,0.19231708238994097,0.149579952969954,0.133553529437459,0.06766712158164587,0.14245709806662288,0.09971996864663606,0.0694478353074786,0.0873371335569231,0.10159625740295125,0.10159625740295125,0.07842518115315546,0.09981386692219787,0.15685036230631091,0.16932709567158566,0.11585538124897961,0.11585538124897961,0.17110948615233926,0.22814598153645227,0.08911952403767666,0.06773083826863423,0.11229060028747248,0.10337864788370482,0.09446669547993718,0.06957874545885939,0.12310085735028975,0.10169201259371762,0.07493095664800233,0.09633980140457449,0.13558935012495682,0.19446367320553012,0.11596457576476565,0.13915749091771878,0.17840703963810112,0.17662296924171994,0.10882829417924153,0.06601060466609723,0.10526015338647958,0.13023713893581368,0.07671502704438331,1
12,0.11738898780958651,0.12717140346038547,0.08070492911909062,0.0929329486825893,0.13206261128578492,0.15407304650008238,0.19564831301597757,0.07092251346829184,0.11738898780958651,0.19564831301597757,0.15407304650008238,0.11005217607148729,0.05135768216669413,0.07581372129369134,0.14673623476198316,0.08315053303179035,0.11019363131065374,0.11998862076048965,0.1346811049352435,0.0514236946116383,0.12978361021032553,0.14937358910999735,0.18855354690934095,0.08570615768606397,0.1346811049352435,0.16896356800966916,0.15182233647245633,0.12243736812294861,0.04407745252426138,0.11509112603557169,0.10284738922327681,0.09550114713589988,0.11278734955943603,0.09807595613863988,0.13485443969062988,0.07110506820051399,0.13240254078716404,0.17898861995301796,0.14466203530449398,0.09807595613863988,0.1005278550421059,0.16918102433915405,0.201055710084212,0.10788355175250398,0.07355696710398,0.10788355175250398,0.09562405723517385,0.07846076491091186,0.08347199127804739,0.13993833831907937,0.1350282211850767,0.05892140560803331,0.11538775264906548,0.17430915825709897,0.16939904112309612,0.09574728411305425,0.15466868972108774,0.12275292835006966,0.16939904112309612,0.13011810405107385,0.0662865813090375,0.11538775264906548,0.10311245981405844,0.07119669844304036,1
13,0.11965238656546436,0.07390294464337503,0.09853725952449997,0.13724832576626778,0.13020995008594644,0.11965238656546436,0.14780588928675006,0.09853725952449997,0.09501807168433922,0.19355533120883942,0.17244020416787503,0.12317157440562491,0.08094132032369637,0.10909482304498208,0.16892101632771425,0.07038375680321426,0.08108848636064862,0.11986993635921972,0.15865138635779083,0.06698614090662271,0.10576759090519382,0.08461407272415505,0.17980490453882958,0.12692110908623258,0.13044669544973903,0.17627931817532316,0.15160021363077777,0.12692110908623258,0.10929317726870025,0.11634434999571329,0.09871641817818096,0.10576759090519382,0.09889622950455275,0.12008827868409984,0.11302426229091754,0.09536422130796161,0.09889622950455275,0.14128032786364692,0.16247237704319403,0.09536422130796161,0.12715229507728212,0.14128032786364692,0.20132446720569686,0.11655627048750869,0.10242823770114391,0.09536422130796161,0.10949225409432639,0.12008827868409984,0.07430752280748096,0.12738432481282475,0.13092277827984752,0.09553824360961852,0.1344612317468705,0.12738432481282475,0.13092277827984752,0.10615360401068721,0.14153813868091641,0.1238458713458018,0.17338421988412245,0.14507659214793917,0.07430752280748096,0.12030741787877884,0.15215349908198508,0.08138442974152688,0
14,0.10682489191338253,0.11850886446640878,0.09013350255191653,0.08679522467962328,0.11183230872182229,0.146884226380901,0.15022250425319425,0.11683972553026224,0.13520025382787476,0.17192131042310005,0.1619064768062205,0.10682489191338253,0.04673589021210478,0.0884643636157698,0.1752595882953933,0.121847142338702,0.08185837543621473,0.1152699572469146,0.1369874854238696,0.06682316362139978,0.08352895452674973,0.12362285269958968,0.2054812281358044,0.1135993781563796,0.14366980178600947,0.15202269723868456,0.13364632724279957,0.1470109599670795,0.09188184997942461,0.1353169063333346,0.10190532452263469,0.1035759036131697,0.09028917354077999,0.11536949952432986,0.12205758645327663,0.07356895621841315,0.10700939086314663,0.12707365164998657,0.14546589070458985,0.1471379124368265,0.11871354298880334,0.15048195590129998,0.19395452093945334,0.11369747779209322,0.08527310834406986,0.13376173857893334,0.11536949952432986,0.09697726046972657,0.06693867470803995,0.10710187953286411,0.10542841266516302,0.122163081342173,0.1405712168868841,0.1322038825483792,0.1606528192992961,0.09371414459125613,0.11212228013596702,0.14893855122538918,0.18408135544711027,0.13053041568067808,0.08199987651734904,0.1372242831514821,0.1271834819452761,0.08534681025275104,0
15,0.1366800829941221,0.115701279557815,0.09027242690774576,0.10425829586528375,0.14240157484038762,0.16338037827669474,0.17800196855048458,0.09345103348900437,0.120151328771577,0.2015236572517986,0.14558018142164625,0.0718365087364454,0.04767909871887971,0.09662964007026298,0.12523709930159083,0.08137232848022143,0.12337090875328521,0.13227396402414088,0.1214631111952447,0.06931664460880457,0.11319598844373589,0.13290989654348762,0.21049366390380098,0.12082717867589778,0.15008007456585207,0.18823602572666184,0.11573971852112312,0.08521495759247523,0.06041358933794889,0.12400684127263192,0.0915742827859435,0.07504003728292594,0.10750831281706182,0.12532034097610173,0.13422635505562178,0.07951798285285637,0.12150347779916465,0.1940238781609698,0.15712753411724426,0.10496373736577043,0.12786491642739312,0.15267452707748444,0.16412511660829568,0.09478543556060488,0.09033242852084486,0.10559988122859337,0.08333484602979344,0.07124811263615925,0.09927143410388882,0.1431799530344552,0.12599835867032044,0.0776353523120156,0.14636172976855424,0.16481603482632845,0.1641796794795085,0.10245321083798785,0.13936182095353644,0.13936182095353644,0.1425435976876353,0.11836209450848295,0.0623628239883404,0.13045284609805913,0.10563498757208688,0.05218113843922361,0
16,0.10196356875668462,0.10796142574237189,0.07597285515203936,0.0939664261091015,0.15594428162787047,0.17993570957061986,0.16993928126114105,0.09996428309478875,0.09196714044720562,0.22391999413232688,0.1439485676564958,0.07797214081393523,0.03198857059033233,0.0939664261091015,0.14594785331839166,0.05597999853308172,0.09006511733102374,0.1220882701598322,0.10207379964182693,0.06404630565761676,0.07805643502022053,0.14610563478143862,0.2321678580088614,0.15010852888503956,0.1401012936260369,0.22416206980165912,0.10407524669362749,0.07005064681301845,0.07405354091661959,0.11408248195263014,0.0980709055382258,0.04203038808781111,0.06611923296126745,0.1262276265624196,0.1001806560019204,0.08615536416165151,0.11821317408226602,0.23241912192445535,0.1542782102429574,0.10218426912195867,0.12422401344238135,0.13424207904257335,0.1903432464036488,0.09016259040172839,0.07413368544142104,0.11420594784218913,0.09016259040172839,0.04808671488092167,0.05616194869082739,0.14241065560888377,0.10430076185439363,0.07421400362716464,0.14642222337251434,0.20258417206334176,0.16848584607248218,0.09026027468168678,0.13238173619980734,0.13839908784525318,0.14642222337251434,0.12235281679073104,0.04813881316356623,0.12435860067254635,0.11432968126347007,0.040115677636305254,0
17,0.1205022109558515,0.11818486074516198,0.07647255695275185,0.08342460758482023,0.1367236624306776,0.15757981432688276,0.16453186495895114,0.11586751053447264,0.10659810969171472,0.20392681854067174,0.17380126580170885,0.07647255695275185,0.03244290294965221,0.09501135863826748,0.14831041348412485,0.08574195779550976,0.10672858473417712,0.13921119747936148,0.11136895798348923,0.039443172619152436,0.08352671848761678,0.1647332503505778,0.22273791596697845,0.10440839810952098,0.15545250385195358,0.16009287710126568,0.1229698911067692,0.1229698911067692,0.051044105742432413,0.11136895798348923,0.10672858473417712,0.09280746498624098,0.09756725960593975,0.1417048294276744,0.10685937956841016,0.05110665979358733,0.09292119962470445,0.18816542924002663,0.16725815932446808,0.1277666494839687,0.13241270946520384,0.16493512933385052,0.1533199793807624,0.11150543954964545,0.07433695969976364,0.08130604967161649,0.13473573945582157,0.06969089971852833,0.07442817069326028,0.1302492987132055,0.12094577737654798,0.06977641002493143,0.13257517904736973,0.176766905396493,0.1558339823890137,0.11164225603989025,0.12094577737654798,0.15350810205484927,0.16513750372567124,0.12327165771071222,0.067450529690767,0.11629401670821911,0.12094577737654798,0.05582112801994503,1
18,0.12617518916325426,0.12407226934386664,0.08201387295611523,0.10094015133060344,0.13879270807957966,0.14930730717651766,0.16192482609284306,0.09463139187244063,0.10724891078876624,0.18295402428671886,0.15351314681529285,0.11566059006631645,0.05888175494285202,0.08832263241427804,0.16402774591223065,0.09252847205305303,0.09262882831341442,0.13894324247012152,0.13473284118314818,0.06526121994808742,0.10947043346130796,0.12841723925268808,0.18315245598334207,0.12420683796571473,0.14525884440058162,0.15789004826150183,0.1473640450440684,0.10947043346130796,0.08420802573946755,0.11999643667874141,0.09683922960038775,0.10315483153084785,0.10115934818474161,0.13909410375401957,0.1095892938668034,0.08219197040010244,0.0948368889231951,0.17281388648226684,0.15173902227711245,0.12644918523092694,0.12223421238989604,0.1412015901745352,0.1854588050053595,0.11169678028731883,0.11380426670783426,0.09272940250267966,0.11380426670783426,0.08219197040010244,0.07173242366523996,0.14557462449710476,0.11603774416435872,0.09915952683136116,0.13924529299723062,0.1329159614973565,0.16456261899672697,0.10970841266448458,0.1519039559969789,0.14346484733047993,0.15401373316360353,0.10970841266448458,0.06962264649861531,0.1244768528308577,0.1244768528308577,0.08439108666498824,0
19,0.09402856239420758,0.10267486698218062,0.09402856239420758,0.06592807248329485,0.1242906284521134,0.1599566348775026,0.18049160827393868,0.10483644312917387,0.10483644312917387,0.22264234314030767,0.1588758468040059,0.10267486698218062,0.03350443027839579,0.08430146973273783,0.15563348258351611,0.08430146973273783,0.0811059063814812,0.1146296810191602,0.10922262059372816,0.05190778008414806,0.07245460970078986,0.14923486774192557,0.2422363070593576,0.10597838433846885,0.1340950985507158,0.18600287863486387,0.15680475233753052,0.11138544476390089,0.06921037344553073,0.12003674144459223,0.0811059063814812,0.0875943788919998,0.07357850360088833,0.1017114608600516,0.12118812357793392,0.060594061788966855,0.09846535040707129,0.19043847990818194,0.17853607491392043,0.10279349767771177,0.11902404994261374,0.16338755946667882,0.19801273763180274,0.10820368176601243,0.06600424587726751,0.11469590267197308,0.09089109268345048,0.08548090859514983,0.06279441180314513,0.11043155179173807,0.11476220088161015,0.06929038543795318,0.11043155179173807,0.1808045995021594,0.16781265223254313,0.11043155179173807,0.12558882360629026,0.17430862586735138,0.17647395041228733,0.11259687633667402,0.05738110044080508,0.105018240429398,0.12991947269616239,0.06495973634808108,1
20,0.11709597710404886,0.09860713861393582,0.0862812462871938,0.09552566553225031,0.10785155785899234,0.12325892326741987,0.17256249257438777,0.10785155785899234,0.13558481559416188,0.21878458879967036,0.17564396565607326,0.08936271936887931,0.04005915006191139,0.07087388087876645,0.1818069118194443,0.061629461633709935,0.10494183901464664,0.10185531433774543,0.1172879377222523,0.07099006756873151,0.07716311692253433,0.12654751175295634,0.22840282609070175,0.08024964159943575,0.1666723325526743,0.1635858078757729,0.15741275852197006,0.13272056110675914,0.05247091950732323,0.1203744623991535,0.11420141304535088,0.06790354289183029,0.061831857238418365,0.12366371447683673,0.13293849306259942,0.07728982154802291,0.10820575016723201,0.13293849306259942,0.16694601454372954,0.10511415730531116,0.14839645737220397,0.16385442168180872,0.19477035030101778,0.11438893589107386,0.08347300727186477,0.09274778585762745,0.1205721216149157,0.05564867151457651,0.061933554372034086,0.12077043102546658,0.12077043102546658,0.09290033155805114,0.13315714189987352,0.11148039786966144,0.17651062996029748,0.09290033155805114,0.14554385277428025,0.17031727452309392,0.19818737399050937,0.10528704243245807,0.0588368766534325,0.11148039786966144,0.12077043102546658,0.061933554372034086,0
