,PseEIIP_AAA,PseEIIP_AAC,PseEIIP_AAG,PseEIIP_AAT,PseEIIP_ACA,PseEIIP_ACC,PseEIIP_ACG,PseEIIP_ACT,PseEIIP_AGA,PseEIIP_AGC,PseEIIP_AGG,PseEIIP_AGT,PseEIIP_ATA,PseEIIP_ATC,PseEIIP_ATG,PseEIIP_ATT,PseEIIP_CAA,PseEIIP_CAC,PseEIIP_CAG,PseEIIP_CAT,PseEIIP_CCA,PseEIIP_CCC,PseEIIP_CCG,PseEIIP_CCT,PseEIIP_CGA,PseEIIP_CGC,PseEIIP_CGG,PseEIIP_CGT,PseEIIP_CTA,PseEIIP_CTC,PseEIIP_CTG,PseEIIP_CTT,PseEIIP_GAA,PseEIIP_GAC,PseEIIP_GAG,PseEIIP_GAT,PseEIIP_GCA,PseEIIP_GCC,PseEIIP_GCG,PseEIIP_GCT,PseEIIP_GGA,PseEIIP_GGC,PseEIIP_GGG,PseEIIP_GGT,PseEIIP_GTA,PseEIIP_GTC,PseEIIP_GTG,PseEIIP_GTT,PseEIIP_TAA,PseEIIP_TAC,PseEIIP_TAG,PseEIIP_TAT,PseEIIP_TCA,PseEIIP_TCC,PseEIIP_TCG,PseEIIP_TCT,PseEIIP_TGA,PseEIIP_TGC,PseEIIP_TGG,PseEIIP_TGT,PseEIIP_TTA,PseEIIP_TTC,PseEIIP_TTG,PseEIIP_TTT,essentiality_status
10,0.2765344452404933,0.09412900869738057,0.27035672100819663,0.031335693309878,0.09412900869738057,0.09607986898126403,0.11074383544845581,0.1279439202846959,0.027035672100818472,0.055371917724227906,0.1634170631133113,0.1382265796976651,0.06267138661975799,0.09595794021352144,0.08293594781859828,0.0,0.15688168116230158,0.09607986898126403,0.055371917724227906,0.06397196014234696,0.09607986898126403,0.22873836828534747,0.2266899649872695,0.032636266832466974,0.13842979431057076,0.1416812281170432,0.11997790745883793,0.08488680810248174,0.0,0.0,0.19806921890579338,0.1955737434593266,0.18924970470573726,0.08305787658634087,0.0466905894609458,0.055290631879064855,0.11074383544845581,0.1983537193638601,0.11997790745883793,0.11318241080330965,0.11672647365236549,0.11997790745883793,0.13758442152088732,0.14372963141512113,0.1382265796976651,0.08488680810248174,0.19163950855349485,0.028254959778246384,0.06267138661975799,0.15992990035587037,0.055290631879064855,0.0638906742971859,0.06397196014234696,0.06527253366493593,0.028295602700825925,0.13038249563954973,0.08293594781859828,0.22636482160662127,0.09581975427674742,0.08476487933473915,0.1277813485943718,0.0977868717296623,0.0,0.09766494296191972,0
11,0.10401817316783622,0.0986325005586156,0.15036247564234817,0.022731862673583014,0.06828403884827186,0.09293233611820136,0.11381066256167911,0.08507986820804436,0.07191248835068917,0.10042117284853953,0.10161231065919266,0.08690392082897741,0.04546372534716603,0.09281440168150426,0.13369833973688883,0.07724705603733827,0.09104538513103125,0.08518797477501808,0.1272001522748166,0.1778942698895507,0.13939850417730307,0.1422289306580624,0.22611569548151148,0.1104849114467878,0.1405896419879562,0.1850037508485077,0.23209497142211022,0.08894811773174643,0.05414173431421099,0.06313423511244959,0.19842272417082155,0.08670146671264602,0.1765124714062359,0.0937264279919708,0.06774154043946108,0.10027375480266608,0.15397913170109578,0.24667166779801236,0.16826885428103008,0.143685420951284,0.09032205391928214,0.1972807257087936,0.08554964038089263,0.162191299643181,0.04010950192106602,0.1642119096586106,0.14481366039569799,0.07515568535989041,0.007577287557861004,0.08507986820804436,0.020054750960531963,0.04634823362240254,0.1160180021018798,0.13416024961395798,0.1505275838537262,0.07093756367398349,0.13369833973688883,0.22579137578059033,0.11585092831655755,0.08198802039260716,0.015449411207466816,0.14975707886729825,0.07515568535989041,0.0944654837952802,1
12,0.13077006056892254,0.13353768089842383,0.13276594061423505,0.061552940597459,0.15408193949818166,0.1572753475706825,0.1359593486867359,0.07330202113087075,0.07965956436854062,0.09063956579115796,0.06878600988167524,0.0452532535607353,0.08207058746327936,0.1151888903485106,0.14481041139435338,0.03137523431232367,0.1848983273978184,0.1677603707420612,0.07251165263292554,0.1256606076529195,0.1677603707420612,0.16046875564318336,0.2504749621666286,0.053423055879549736,0.1359593486867359,0.24119811171601369,0.20425038031717455,0.12042607958741225,0.04188686921763984,0.04273844470363897,0.148216713338354,0.053356526544707086,0.13276594061423505,0.14502330526585314,0.06114311989482151,0.08145585640932312,0.1631512184240835,0.20409070991354974,0.21210616417552808,0.12042607958741225,0.12228623978964509,0.18068302874211611,0.057912455394807785,0.11763716987076221,0.0543039042728807,0.07410835666917596,0.14116460384491342,0.12025310331681763,0.02051764686581829,0.07330202113087075,0.018101301424292875,0.10458411437441224,0.052358586522048764,0.11753072293501025,0.10189899042011774,0.042685221235764015,0.07240520569717565,0.19453443625659025,0.14900708183629716,0.11100286460014014,0.03137523431232367,0.08537044247153011,0.09250238716678312,0.13855399274564464,1
13,0.18689175107784642,0.11744438895571584,0.10119690094992438,0.07330766182387984,0.05872219447785792,0.05993923477791678,0.14249259963131128,0.02993158487958011,0.012649612618739238,0.1295387269375542,0.09830643023728404,0.09054399507346887,0.07330766182387984,0.17958950927749115,0.2198925594641411,0.07473388092551139,0.14680548619464584,0.07492404347239545,0.1295387269375542,0.17958950927749115,0.149848086944793,0.10702348138645895,0.1458394604564742,0.09162031508883492,0.0647693634687771,0.11932319491893269,0.1908623450567901,0.14563028165490152,0.07482896219895446,0.04581015754441746,0.1721085146830637,0.10675725382082041,0.10119690094992438,0.0647693634687771,0.06553762015819006,0.10347885151253526,0.15544647232506628,0.19887199153155513,0.16840795152069588,0.1721085146830637,0.10922936693031537,0.23577113212897632,0.06437382537125765,0.12328998564693903,0.09054399507346887,0.11915204862673723,0.16812270770037085,0.05288040103757412,0.043984597094327074,0.04489737731937226,0.05173942575626763,0.19430809040633337,0.16462371683770108,0.12216042011844654,0.06619558257040864,0.10675725382082041,0.1422834208297386,0.198586747711228,0.1793308882137293,0.07932060155636118,0.08968065711061493,0.10675725382082041,0.03966030077818059,0.06092808002171435,0
14,0.13791241331459395,0.1267480750938895,0.12741574630120572,0.035162192680406074,0.09858183618413534,0.15812497336122996,0.16776059991053946,0.05742702078231962,0.07280899788640328,0.08698697773138943,0.07334897241472459,0.08065504669150948,0.021097315608244068,0.1076756639668514,0.12408468721770671,0.10036958969006651,0.10562339591157387,0.11499998062634924,0.10562704438811603,0.1363891743580112,0.13656247699379065,0.15400219486796404,0.19077883841852186,0.131837699870976,0.08698697773138943,0.18441954380457246,0.19386544957365964,0.06985190764853258,0.014356755195579905,0.05859453327598909,0.2540069369037587,0.14630390936283788,0.13955057928227294,0.15533388880605437,0.07858818473006116,0.11167621849593667,0.14912053325381286,0.19077883841852186,0.10770302754092083,0.184155029255224,0.14145873251411262,0.14539908718024472,0.09263117094296804,0.11827266408516299,0.07445081233062446,0.05715156080334465,0.12902472445654317,0.120479992393507,0.042194631216488136,0.08614053117347943,0.006204234360885018,0.06452330765789915,0.07178377597789952,0.10986474989247823,0.08255225449372053,0.10972793202212683,0.1737185621047911,0.209555722945602,0.13977678482792125,0.11413894016226846,0.07886182047076609,0.15361910483097924,0.13316209685597988,0.14612148553570195,0
15,0.20559644352550221,0.13646599915488963,0.1175870241422704,0.07862840176496201,0.12334426846692008,0.16608167732939835,0.10188989885087817,0.07758478225169524,0.08592897918089053,0.10420557837021632,0.08591538153250805,0.03468420160864134,0.07600745503946321,0.1310915286321745,0.11792628546938423,0.09351782674250213,0.12596861460451397,0.10179199578253363,0.1296780530829379,0.2193776601599664,0.1446517834804421,0.14485574820616312,0.27255806297929447,0.09554047693922242,0.14357213019896675,0.22752673083489044,0.1746101223941598,0.08283347452688307,0.03745472246633528,0.060054014076083594,0.1727669611560708,0.10360048301724757,0.18768698084247099,0.14125645067962858,0.03709982384358353,0.0601192827883126,0.18988572058572953,0.22515666072202642,0.1665820707898303,0.13490022994378262,0.10153635999296405,0.21675739331688745,0.06411427188274431,0.06010840466960742,0.04393332203761345,0.07573346242457839,0.08214815304846518,0.04962869706212717,0.01048378690199316,0.08293545688974255,0.03468420160864134,0.06679844767321669,0.1096888300799832,0.12829721188981477,0.08993348662918774,0.07088454101180065,0.08555436396798388,0.16093360765223036,0.11821319585022964,0.07798795252620043,0.0347351927900721,0.1335900965222411,0.07562468123752868,0.092579589004192,0
16,0.11002200750570168,0.13642562608700287,0.08989288663135897,0.048087850219328696,0.10432547877241351,0.13106174136733742,0.09205507271990773,0.09817156452039383,0.0691483743318143,0.10621739159989294,0.053738640400743345,0.028283057258268785,0.0641171336257716,0.10635252823042664,0.11313222903307514,0.0817056858460712,0.10432547877241351,0.11467902369642001,0.13454202935986528,0.2617908387210521,0.11467902369642001,0.20058434021447805,0.2826517764253656,0.1085147143189754,0.0778927538399206,0.20292948051051898,0.17184389743747774,0.1302675537848132,0.008180963710032818,0.05843100001790835,0.217112589641356,0.1000426870970215,0.13829674866363054,0.10621739159989294,0.023883840178107935,0.0494953502019699,0.22659710207977302,0.31164170221258153,0.11047107692409323,0.13750464010619132,0.07762248057885321,0.23321671795086416,0.0653520745263455,0.049015095407301625,0.03535382157283454,0.11579338114205512,0.1041570777405181,0.007226691195951231,0.0320585668128858,0.06544770968026255,0.014141528629133432,0.016341137169213853,0.15543831049062548,0.05843100001790835,0.10855629482067704,0.050021343548509775,0.08484917177480636,0.22434967596273406,0.1347915123700809,0.0578135295676214,0.016341137169213853,0.09170579650560318,0.07226691195952771,0.04163247732996299,0
17,0.21310939662061745,0.15138758149631032,0.05706939236394177,0.05669680634730558,0.11354068612223324,0.17384079144621764,0.13358189185917935,0.04822782814021881,0.04076385168852955,0.12523302361798214,0.06335923261846794,0.025009836366691105,0.05669680634730558,0.106101221908481,0.13338579395568725,0.02889992852722557,0.09461723843519369,0.16418296969920476,0.16697736482397618,0.11574678753652635,0.11589386096414443,0.19707839301009533,0.17089932289382817,0.15746661650458338,0.10853528713558372,0.2136241536172847,0.1664282906941959,0.08532710025723002,0.009645565628043362,0.08857497178382716,0.2815794308488635,0.06880585188797568,0.14674986607871,0.0918375506531853,0.028159658941540197,0.10837595758899614,0.1920239695475718,0.19653422132790208,0.18813632861083085,0.13652336041156882,0.1548781241784801,0.1809003159719532,0.08890588699597182,0.09390883475882784,0.03334644848892081,0.08532710025723002,0.057790052159277135,0.09372499297430326,0.009449467724549262,0.06751895939630555,0.016673224244459404,0.038533238036301425,0.11574678753652635,0.06889164472075424,0.07679439023150822,0.12778229636338542,0.05001967273338221,0.19625233059163144,0.20226518255747397,0.059643177347284075,0.02889992852722557,0.10812348153824951,0.059643177347284075,0.1570744206975972,1
18,0.1733621879692895,0.15932810608605952,0.12965932317671297,0.0442004784802651,0.09736717594148175,0.16263024299976145,0.15620942122312187,0.09023547746814121,0.04576211406236954,0.11715706591733928,0.065859286223253,0.0545930371558835,0.06188066987236945,0.13535321620221286,0.13258309023571888,0.08110873794277303,0.13277342173838363,0.13552520249980118,0.11715706591733928,0.18949450268309675,0.17166525649974748,0.15671391436271304,0.19185415468601305,0.10127699777332869,0.10153612379502795,0.2078420009098466,0.1489263748079029,0.12771931773991466,0.04511773873406954,0.02762099939272524,0.20754389132736104,0.10115087448842931,0.14491336119750212,0.11715706591733928,0.039515571733951795,0.08578905838781722,0.18745130546774455,0.18386023157409526,0.1760038975002485,0.11175440302242451,0.09878892933487948,0.18954265884642132,0.08317257351383725,0.10136872379870872,0.08578905838781722,0.07184211622870026,0.1554320431580199,0.0956518992668633,0.05304057417631728,0.09925902521495554,0.007799005307981846,0.09012081993641566,0.10828257296176988,0.11969099736847956,0.055877201511212254,0.09195534044402665,0.13258309023571888,0.14368423245740264,0.1757057879177629,0.13550685729472478,0.04506040996820676,0.13793301066603997,0.0956518992668633,0.1102088194947609,0
19,0.128509818922196,0.13122960344964968,0.08578106613916203,0.03163507994540586,0.10407865101179188,0.14318727680311122,0.09982312608306032,0.07380932493469541,0.05848709054942792,0.1317665264296393,0.09427335886195243,0.04385769782610944,0.036154377080463554,0.05997007650944142,0.103663649407172,0.06450109685366831,0.09050317479286196,0.08775994384706791,0.1876674770361525,0.13377940144413886,0.10161677708607872,0.17437101319546966,0.26972290730107107,0.1082579750809166,0.08784435095309218,0.26563619658438803,0.17995595004408715,0.11426377513873956,0.013839248425253994,0.0800167641902427,0.24077009761377338,0.08461812378949084,0.11697418109885786,0.1317665264296393,0.06060430212554041,0.05980595158106054,0.18367455199283114,0.24520264300097294,0.21802355486110506,0.15099141714762027,0.11784169857744105,0.1764952586970857,0.08220548734229235,0.11055455175733296,0.05183182470358499,0.11426377513873956,0.12091904098458249,0.07742476264274238,0.036154377080463554,0.06458315931785874,0.0,0.041464990834501635,0.11071398740204415,0.09413736963557964,0.05305103845727035,0.09872114442107298,0.09967658596843423,0.23260839938957653,0.131283530211832,0.09779970018030744,0.032250548426834155,0.0940201375438796,0.09779970018030744,0.126768922360442,1
20,0.14683213125235212,0.08746481892501308,0.10766394809200296,0.09983031145993312,0.11245476718930253,0.1530472479191193,0.0992282220328399,0.025475504253880052,0.05383197404600148,0.08820286402919103,0.0743742294456352,0.07706420962797154,0.09983031145993312,0.07642651276164016,0.12110090084395471,0.07632940156372361,0.07496984479286836,0.05101574930637245,0.15435501205108432,0.14011527339634225,0.1020314986127449,0.10410320416833395,0.19183346036765844,0.09097700724972184,0.11025358003648879,0.30467667234863305,0.12422464437699139,0.06760881599066705,0.012737752126940026,0.025993430642776823,0.33804407995333524,0.02596106024347065,0.19379510656560492,0.1653803700547332,0.018593557361407317,0.09908255523596313,0.1653803700547332,0.15798049677336565,0.22933780500367473,0.20282644797200114,0.158045237571978,0.1815590956279096,0.1017531131787134,0.07631645340399956,0.04403669121598317,0.05634067999222089,0.11447468010600131,0.09001560639033071,0.02495757786498328,0.07642651276164016,0.022018345607991586,0.03816470078186181,0.03821325638082008,0.07798029192833245,0.06760881599066705,0.10384424097388655,0.13211007364794952,0.19155831197355697,0.21940980353650172,0.07876365559153864,0.0,0.1298053012173572,0.06751170479274854,0.05185737968833093,0
